# Time-averaged data for fix avgcoord
# TimeStep c_ac50 c_ac75 c_ac100 c_ac125
915000 0 0.04 2.32 7.12
916000 0 0 2.16 7.2
917000 0 0 2.28 7.24
918000 0 0 2.8 7.56
919000 0 0 2.48 7.36
920000 0 0 2.08 7.32
921000 0 0 2.08 7.24
922000 0 0 2.16 7.36
923000 0 0.04 2.36 6.92
924000 0 0 2.48 7.44
925000 0 0 2.16 7.04
926000 0 0 1.92 6.88
927000 0 0 2.36 7.32
928000 0 0 2.04 6.92
929000 0 0 2 6.56
930000 0 0 1.96 6.88
931000 0 0.04 2.48 7.04
932000 0 0 2.64 7.92
933000 0 0 2.24 7.24
934000 0 0 2.8 7.2
935000 0 0 2 7.48
936000 0 0 2.72 7.28
937000 0 0 2.28 7.52
938000 0 0 2.04 7.28
939000 0 0 2.36 7.12
940000 0 0 2.12 7.36
941000 0 0 2.32 7.2
942000 0 0 1.6 6.72
943000 0 0 2.36 7.24
944000 0 0 2.36 7.2
945000 0 0 2.28 7.08
946000 0 0 2.08 6.92
947000 0 0 2.2 7
948000 0 0 1.72 7.2
949000 0 0 2.6 7.36
950000 0 0 1.72 7.32
951000 0 0 2.44 7.48
952000 0 0 2.44 7
953000 0 0 2.28 7.28
954000 0 0 2.12 7.56
955000 0 0 2.48 7.16
956000 0 0 2.44 7.32
957000 0 0 1.96 7.8
958000 0 0 2.24 7.8
959000 0 0 2.44 7.4
960000 0 0 2.44 7.64
961000 0 0.04 2.56 7.52
962000 0 0 2.88 7.36
963000 0 0 2.12 7.28
964000 0 0 2.32 7.24
965000 0 0 2.52 7.24
966000 0 0 2.56 7.44
967000 0 0 1.92 7.52
968000 0 0 2.12 7.4
969000 0 0 2.24 7.4
970000 0 0 2.16 7.08
971000 0 0 2.16 7.08
972000 0 0 2.48 7.12
973000 0 0 2.24 7
974000 0 0 2.16 7.2
975000 0 0 2.4 7.16
976000 0 0 2.36 7.32
977000 0 0 2.12 7.28
978000 0 0 2.44 7.6
979000 0 0 2.68 7.56
980000 0 0 2.12 7.04
981000 0 0 2.36 7.12
982000 0 0 2.04 6.76
983000 0 0 2.12 6.72
984000 0 0.04 2.48 6.84
985000 0 0 2.56 7.24
986000 0 0 2.2 7.28
987000 0 0 2.6 7.12
988000 0 0 2.52 7.72
989000 0 0 2.8 7.4
990000 0 0 2.16 6.84
991000 0 0 2.44 7.48
992000 0 0 2.44 7.32
993000 0 0 2.56 7.04
994000 0 0 2.32 7
995000 0 0 1.64 7.08
996000 0 0 2.44 7.08
997000 0 0 1.76 7.12
998000 0 0 2.32 7.08
999000 0 0 2.48 7
1000000 0 0 2.12 7.4
